Machine ID,Date,Shift,OEE,Production Loss (units),Throughput Loss (units),Downtime Cost,Scrap Cost,Production Loss Cost,Estimated Business Loss,Primary Business Driver,Business Loss Breakdown,Priority Score,Priority,Top Loss Driver Rank
CNC_Milling_18,2026-05-16,Morning,96.91,7,7,0.0,120.0,1798.34,1918.34,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,798.34)",1,Low,894
CNC_Milling_18,2026-05-16,Morning,96.91,7,7,0.0,120.0,1798.34,1918.34,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,798.34)",1,Low,894
Press_Line_4,2026-06-01,Afternoon,96.74,1,1,0.0,1560.0,341.74,1901.74,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,560.00) + Prod. Loss (₹341.74)",1,Low,895
Press_Line_4,2026-06-01,Afternoon,96.74,1,1,0.0,1560.0,341.74,1901.74,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,560.00) + Prod. Loss (₹341.74)",1,Low,895
CNC_Milling_1,2026-06-22,Afternoon,96.58,7,7,0.0,240.0,1657.89,1897.89,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,657.89)",2,Low,896
CNC_Milling_1,2026-06-22,Afternoon,96.58,7,7,0.0,240.0,1657.89,1897.89,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,657.89)",2,Low,896
CNC_Milling_16,2026-06-23,Night,96.42,6,6,0.0,480.0,1415.73,1895.73,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹1,415.73)",2,Low,897
CNC_Milling_16,2026-06-23,Night,96.42,6,6,0.0,480.0,1415.73,1895.73,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹1,415.73)",2,Low,897
Assembly_Line_12,2026-07-11,Night,96.69,3,3,0.0,1080.0,807.69,1887.69,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹807.69)",2,Low,898
Assembly_Line_12,2026-07-11,Night,96.69,3,3,0.0,1080.0,807.69,1887.69,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹807.69)",2,Low,898
Assembly_Line_17,2026-05-21,Night,97.56,6,6,0.0,360.0,1523.26,1883.26,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹1,523.26)",1,Low,899
Assembly_Line_17,2026-05-21,Night,97.56,6,6,0.0,360.0,1523.26,1883.26,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹1,523.26)",1,Low,899
Press_Line_5,2026-05-10,Night,97.29,5,5,0.0,600.0,1273.26,1873.26,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹1,273.26)",1,Low,900
Press_Line_5,2026-05-10,Night,97.29,5,5,0.0,600.0,1273.26,1873.26,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹1,273.26)",1,Low,900
Press_Line_16,2026-06-26,Morning,97.85,6,6,0.0,240.0,1610.66,1850.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,610.66)",1,Low,901
Press_Line_16,2026-06-26,Morning,97.85,6,6,0.0,240.0,1610.66,1850.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,610.66)",1,Low,901
CNC_Milling_3,2026-07-11,Night,97.07,6,6,0.0,240.0,1606.29,1846.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,606.29)",1,Low,902
CNC_Milling_3,2026-07-11,Night,97.07,6,6,0.0,240.0,1606.29,1846.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,606.29)",1,Low,902
CNC_Milling_2,2026-05-03,Morning,96.35,5,5,0.0,480.0,1364.86,1844.86,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹1,364.86)",2,Low,903
CNC_Milling_2,2026-05-03,Morning,96.35,5,5,0.0,480.0,1364.86,1844.86,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹1,364.86)",2,Low,903
CNC_Milling_2,2026-06-25,Night,96.35,5,5,0.0,480.0,1364.86,1844.86,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹1,364.86)",2,Low,903
CNC_Milling_2,2026-06-25,Night,96.35,5,5,0.0,480.0,1364.86,1844.86,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹1,364.86)",2,Low,903
Assembly_Line_2,2026-07-06,Morning,97.6,5,5,0.0,480.0,1360.66,1840.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹1,360.66)",1,Low,904
Assembly_Line_2,2026-07-06,Morning,97.6,5,5,0.0,480.0,1360.66,1840.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹1,360.66)",1,Low,904
Assembly_Line_19,2026-06-23,Morning,96.8,3,3,0.0,1080.0,750.0,1830.0,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹750.00)",1,Low,905
Assembly_Line_19,2026-06-23,Morning,96.8,3,3,0.0,1080.0,750.0,1830.0,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹750.00)",1,Low,905
Assembly_Line_9,2026-06-29,Morning,97.53,7,7,0.0,120.0,1697.37,1817.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,697.37)",1,Low,906
Assembly_Line_9,2026-06-29,Morning,97.53,7,7,0.0,120.0,1697.37,1817.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,697.37)",1,Low,906
Press_Line_14,2026-07-11,Afternoon,96.98,1,1,0.0,1440.0,361.11,1801.11,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,440.00) + Prod. Loss (₹361.11)",1,Low,907
Press_Line_14,2026-07-11,Afternoon,96.98,1,1,0.0,1440.0,361.11,1801.11,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,440.00) + Prod. Loss (₹361.11)",1,Low,907
CNC_Milling_10,2026-05-05,Night,97.12,7,7,0.0,120.0,1666.67,1786.67,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,666.67)",1,Low,908
CNC_Milling_10,2026-05-05,Night,97.12,7,7,0.0,120.0,1666.67,1786.67,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,666.67)",1,Low,908
CNC_Milling_11,2026-04-19,Night,96.98,7,7,0.0,120.0,1657.89,1777.89,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,657.89)",1,Low,909
CNC_Milling_11,2026-04-19,Night,96.98,7,7,0.0,120.0,1657.89,1777.89,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,657.89)",1,Low,909
CNC_Milling_8,2026-07-09,Night,96.55,4,4,0.0,840.0,919.35,1759.35,Production Loss Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹919.35),2,Low,910
CNC_Milling_8,2026-07-09,Night,96.55,4,4,0.0,840.0,919.35,1759.35,Production Loss Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹919.35),2,Low,910
Press_Line_20,2026-06-26,Night,98.12,5,5,0.0,480.0,1250.0,1730.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹1,250.00)",1,Low,911
Press_Line_20,2026-06-26,Night,98.12,5,5,0.0,480.0,1250.0,1730.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹1,250.00)",1,Low,911
CNC_Milling_9,2026-07-08,Morning,96.0,4,4,0.0,720.0,1000.0,1720.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹1,000.00)",2,Low,912
CNC_Milling_9,2026-07-08,Morning,96.0,4,4,0.0,720.0,1000.0,1720.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹1,000.00)",2,Low,912
Press_Line_9,2026-05-06,Morning,97.01,1,1,0.0,1320.0,314.1,1634.1,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,320.00) + Prod. Loss (₹314.10)",1,Low,913
Press_Line_9,2026-05-06,Morning,97.01,1,1,0.0,1320.0,314.1,1634.1,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,320.00) + Prod. Loss (₹314.10)",1,Low,913
Assembly_Line_7,2026-06-26,Morning,97.66,4,4,0.0,600.0,1000.0,1600.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹1,000.00)",1,Low,914
Assembly_Line_7,2026-06-26,Morning,97.66,4,4,0.0,600.0,1000.0,1600.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹1,000.00)",1,Low,914
Assembly_Line_14,2026-04-24,Morning,97.07,4,4,0.0,480.0,1106.29,1586.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹1,106.29)",1,Low,915
Assembly_Line_14,2026-04-24,Morning,97.07,4,4,0.0,480.0,1106.29,1586.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹1,106.29)",1,Low,915
Press_Line_14,2026-04-23,Afternoon,97.88,3,3,0.0,720.0,861.11,1581.11,Production Loss Cost,Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹861.11),1,Low,916
Press_Line_14,2026-04-23,Afternoon,97.88,3,3,0.0,720.0,861.11,1581.11,Production Loss Cost,Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹861.11),1,Low,916
CNC_Milling_6,2026-06-24,Morning,96.72,3,3,0.0,720.0,856.29,1576.29,Production Loss Cost,Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹856.29),1,Low,917
CNC_Milling_6,2026-07-14,Morning,96.72,3,3,0.0,720.0,856.29,1576.29,Production Loss Cost,Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹856.29),1,Low,917
CNC_Milling_6,2026-06-24,Morning,96.72,3,3,0.0,720.0,856.29,1576.29,Production Loss Cost,Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹856.29),1,Low,917
CNC_Milling_6,2026-07-01,Night,96.72,3,3,0.0,720.0,856.29,1576.29,Production Loss Cost,Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹856.29),1,Low,917
CNC_Milling_6,2026-07-14,Morning,96.72,3,3,0.0,720.0,856.29,1576.29,Production Loss Cost,Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹856.29),1,Low,917
CNC_Milling_6,2026-07-01,Night,96.72,3,3,0.0,720.0,856.29,1576.29,Production Loss Cost,Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹856.29),1,Low,917
Assembly_Line_9,2026-05-10,Night,97.53,5,5,0.0,360.0,1197.37,1557.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹1,197.37)",1,Low,918
Assembly_Line_9,2026-05-10,Night,97.53,5,5,0.0,360.0,1197.37,1557.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹1,197.37)",1,Low,918
Assembly_Line_4,2026-05-06,Afternoon,97.99,5,5,0.0,240.0,1302.24,1542.24,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,302.24)",1,Low,919
Assembly_Line_4,2026-05-06,Afternoon,97.99,5,5,0.0,240.0,1302.24,1542.24,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,302.24)",1,Low,919
Assembly_Line_11,2026-06-17,Morning,97.01,2,2,0.0,960.0,580.94,1540.94,Scrap Cost,Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹580.94),1,Low,920
Assembly_Line_11,2026-06-17,Morning,97.01,2,2,0.0,960.0,580.94,1540.94,Scrap Cost,Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹580.94),1,Low,920
CNC_Milling_1,2026-05-18,Afternoon,96.98,5,5,0.0,360.0,1157.89,1517.89,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹1,157.89)",1,Low,921
CNC_Milling_1,2026-05-18,Afternoon,96.98,5,5,0.0,360.0,1157.89,1517.89,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹1,157.89)",1,Low,921
CNC_Milling_12,2026-07-08,Morning,97.26,5,5,0.0,240.0,1266.13,1506.13,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,266.13)",1,Low,922
CNC_Milling_12,2026-07-08,Morning,97.26,5,5,0.0,240.0,1266.13,1506.13,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,266.13)",1,Low,922
Assembly_Line_18,2026-06-16,Morning,96.52,2,2,0.0,1080.0,423.08,1503.08,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹423.08)",1,Low,923
Assembly_Line_18,2026-06-16,Morning,96.52,2,2,0.0,1080.0,423.08,1503.08,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹423.08)",1,Low,923
Assembly_Line_16,2026-04-19,Night,97.19,3,3,0.0,720.0,750.0,1470.0,Production Loss Cost,Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹750.00),1,Low,924
Assembly_Line_16,2026-04-19,Night,97.19,3,3,0.0,720.0,750.0,1470.0,Production Loss Cost,Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹750.00),1,Low,924
Press_Line_12,2026-04-18,Afternoon,97.25,1,1,0.0,1200.0,250.0,1450.0,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,200.00) + Prod. Loss (₹250.00)",1,Low,925
Press_Line_12,2026-04-18,Afternoon,97.25,1,1,0.0,1200.0,250.0,1450.0,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,200.00) + Prod. Loss (₹250.00)",1,Low,925
CNC_Milling_17,2026-05-17,Afternoon,97.49,5,5,0.0,120.0,1327.23,1447.23,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,327.23)",1,Low,926
CNC_Milling_17,2026-05-17,Afternoon,97.49,5,5,0.0,120.0,1327.23,1447.23,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,327.23)",1,Low,926
Assembly_Line_9,2026-05-13,Night,97.85,5,5,0.0,240.0,1197.37,1437.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,197.37)",1,Low,927
Assembly_Line_9,2026-05-13,Night,97.85,5,5,0.0,240.0,1197.37,1437.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,197.37)",1,Low,927
CNC_Milling_4,2026-04-27,Morning,96.78,2,2,0.0,960.0,449.37,1409.37,Scrap Cost,Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹449.37),1,Low,928
CNC_Milling_4,2026-04-27,Morning,96.78,2,2,0.0,960.0,449.37,1409.37,Scrap Cost,Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹449.37),1,Low,928
CNC_Milling_7,2026-06-26,Morning,97.84,5,5,0.0,240.0,1169.35,1409.35,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,169.35)",1,Low,929
CNC_Milling_7,2026-06-26,Morning,97.84,5,5,0.0,240.0,1169.35,1409.35,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹1,169.35)",1,Low,929
CNC_Milling_20,2026-06-16,Morning,96.96,3,3,0.0,600.0,789.11,1389.11,Production Loss Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹789.11),1,Low,930
CNC_Milling_20,2026-06-16,Morning,96.96,3,3,0.0,600.0,789.11,1389.11,Production Loss Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹789.11),1,Low,930
Assembly_Line_17,2026-04-23,Afternoon,97.82,3,3,0.0,600.0,773.26,1373.26,Production Loss Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹773.26),1,Low,931
Assembly_Line_17,2026-04-23,Afternoon,97.82,3,3,0.0,600.0,773.26,1373.26,Production Loss Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹773.26),1,Low,931
CNC_Milling_12,2026-05-10,Night,96.49,2,2,0.0,840.0,516.13,1356.13,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹516.13),1,Low,932
CNC_Milling_12,2026-05-10,Night,96.49,2,2,0.0,840.0,516.13,1356.13,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹516.13),1,Low,932
CNC_Milling_15,2026-07-08,Night,96.82,2,2,0.0,840.0,505.92,1345.92,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹505.92),1,Low,933
CNC_Milling_15,2026-04-25,Morning,96.82,2,2,0.0,840.0,505.92,1345.92,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹505.92),1,Low,933
CNC_Milling_15,2026-04-25,Morning,96.82,2,2,0.0,840.0,505.92,1345.92,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹505.92),1,Low,933
CNC_Milling_15,2026-07-08,Night,96.82,2,2,0.0,840.0,505.92,1345.92,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹505.92),1,Low,933
Press_Line_7,2026-06-30,Afternoon,98.03,4,4,0.0,360.0,985.29,1345.29,Production Loss Cost,Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹985.29),1,Low,934
Press_Line_7,2026-06-30,Afternoon,98.03,4,4,0.0,360.0,985.29,1345.29,Production Loss Cost,Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹985.29),1,Low,934
Assembly_Line_7,2026-06-04,Afternoon,97.66,2,2,0.0,840.0,500.0,1340.0,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹500.00),1,Low,935
Assembly_Line_7,2026-06-04,Afternoon,97.66,2,2,0.0,840.0,500.0,1340.0,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹500.00),1,Low,935
Assembly_Line_14,2026-05-29,Night,97.42,3,3,0.0,480.0,856.29,1336.29,Production Loss Cost,Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹856.29),1,Low,936
Assembly_Line_14,2026-05-29,Night,97.42,3,3,0.0,480.0,856.29,1336.29,Production Loss Cost,Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹856.29),1,Low,936
Assembly_Line_16,2026-06-29,Afternoon,96.87,1,1,0.0,1080.0,250.0,1330.0,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹250.00)",1,Low,937
Assembly_Line_16,2026-06-29,Afternoon,96.87,1,1,0.0,1080.0,250.0,1330.0,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹250.00)",1,Low,937
Press_Line_6,2026-06-24,Morning,97.63,2,2,0.0,840.0,488.19,1328.19,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹488.19),1,Low,938
Press_Line_6,2026-06-24,Morning,97.63,2,2,0.0,840.0,488.19,1328.19,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹488.19),1,Low,938
Assembly_Line_2,2026-05-08,Night,97.6,1,1,0.0,960.0,360.66,1320.66,Scrap Cost,Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹360.66),1,Low,939
Assembly_Line_2,2026-05-08,Night,97.6,1,1,0.0,960.0,360.66,1320.66,Scrap Cost,Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹360.66),1,Low,939
Press_Line_15,2026-05-23,Night,97.39,1,1,0.0,1080.0,238.1,1318.1,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹238.10)",1,Low,940
Press_Line_15,2026-05-23,Night,97.39,1,1,0.0,1080.0,238.1,1318.1,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹238.10)",1,Low,940
CNC_Milling_14,2026-05-15,Afternoon,97.01,3,3,0.0,480.0,801.51,1281.51,Production Loss Cost,Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹801.51),1,Low,941
CNC_Milling_14,2026-05-15,Afternoon,97.01,3,3,0.0,480.0,801.51,1281.51,Production Loss Cost,Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹801.51),1,Low,941
Assembly_Line_1,2026-06-23,Night,97.52,3,3,0.0,600.0,669.35,1269.35,Production Loss Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹669.35),1,Low,942
Assembly_Line_1,2026-06-23,Night,97.52,3,3,0.0,600.0,669.35,1269.35,Production Loss Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹669.35),1,Low,942
Press_Line_13,2026-07-14,Night,97.84,0,0,0.0,1200.0,61.88,1261.88,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,200.00) + Prod. Loss (₹61.88)",1,Low,943
Press_Line_13,2026-07-14,Night,97.84,0,0,0.0,1200.0,61.88,1261.88,Scrap Cost,"Downtime (₹0.00) + Scrap (₹1,200.00) + Prod. Loss (₹61.88)",1,Low,943
CNC_Milling_16,2026-05-29,Night,96.79,2,2,0.0,840.0,415.73,1255.73,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹415.73),1,Low,944
CNC_Milling_16,2026-05-29,Night,96.79,2,2,0.0,840.0,415.73,1255.73,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹415.73),1,Low,944
Press_Line_4,2026-06-12,Morning,98.78,4,4,0.0,120.0,1091.74,1211.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,091.74)",1,Low,945
Press_Line_4,2026-06-12,Morning,98.78,4,4,0.0,120.0,1091.74,1211.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,091.74)",1,Low,945
Assembly_Line_11,2026-06-28,Night,97.88,2,2,0.0,600.0,580.94,1180.94,Scrap Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹580.94),1,Low,946
Assembly_Line_11,2026-06-28,Night,97.88,2,2,0.0,600.0,580.94,1180.94,Scrap Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹580.94),1,Low,946
CNC_Milling_16,2026-07-01,Afternoon,97.9,4,4,0.0,240.0,915.73,1155.73,Production Loss Cost,Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹915.73),1,Low,947
CNC_Milling_16,2026-07-01,Afternoon,97.9,4,4,0.0,240.0,915.73,1155.73,Production Loss Cost,Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹915.73),1,Low,947
Press_Line_2,2026-05-28,Night,98.26,1,1,0.0,840.0,311.88,1151.88,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹311.88),1,Low,948
Press_Line_2,2026-05-28,Night,98.26,1,1,0.0,840.0,311.88,1151.88,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹311.88),1,Low,948
CNC_Milling_1,2026-06-18,Afternoon,96.98,2,2,0.0,720.0,407.89,1127.89,Scrap Cost,Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹407.89),1,Low,949
CNC_Milling_1,2026-06-18,Afternoon,96.98,2,2,0.0,720.0,407.89,1127.89,Scrap Cost,Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹407.89),1,Low,949
CNC_Milling_9,2026-06-15,Morning,98.0,4,4,0.0,120.0,1000.0,1120.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,000.00)",1,Low,950
CNC_Milling_9,2026-06-15,Morning,98.0,4,4,0.0,120.0,1000.0,1120.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹1,000.00)",1,Low,950
CNC_Milling_9,2026-05-09,Morning,97.2,2,2,0.0,600.0,500.0,1100.0,Scrap Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹500.00),1,Low,951
CNC_Milling_9,2026-05-09,Morning,97.2,2,2,0.0,600.0,500.0,1100.0,Scrap Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹500.00),1,Low,951
CNC_Milling_4,2026-05-24,Night,97.76,2,2,0.0,600.0,449.37,1049.37,Scrap Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹449.37),1,Low,952
CNC_Milling_4,2026-05-24,Night,97.76,2,2,0.0,600.0,449.37,1049.37,Scrap Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹449.37),1,Low,952
Assembly_Line_19,2026-06-27,Night,98.4,2,2,0.0,480.0,500.0,980.0,Production Loss Cost,Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹500.00),1,Low,953
Assembly_Line_19,2026-06-27,Night,98.4,2,2,0.0,480.0,500.0,980.0,Production Loss Cost,Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹500.00),1,Low,953
CNC_Milling_3,2026-05-17,Afternoon,98.46,3,3,0.0,120.0,856.29,976.29,Production Loss Cost,Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹856.29),1,Low,954
CNC_Milling_3,2026-05-17,Afternoon,98.46,3,3,0.0,120.0,856.29,976.29,Production Loss Cost,Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹856.29),1,Low,954
Assembly_Line_2,2026-05-12,Night,98.11,0,0,0.0,840.0,110.66,950.66,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹110.66),1,Low,955
Assembly_Line_2,2026-05-12,Night,98.11,0,0,0.0,840.0,110.66,950.66,Scrap Cost,Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹110.66),1,Low,955
Assembly_Line_20,2026-06-26,Night,98.17,1,1,0.0,600.0,330.94,930.94,Scrap Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹330.94),1,Low,956
Assembly_Line_20,2026-06-26,Night,98.17,1,1,0.0,600.0,330.94,930.94,Scrap Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹330.94),1,Low,956
Assembly_Line_4,2026-07-05,Night,98.27,1,1,0.0,600.0,302.24,902.24,Scrap Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹302.24),1,Low,957
Assembly_Line_4,2026-07-05,Night,98.27,1,1,0.0,600.0,302.24,902.24,Scrap Cost,Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹302.24),1,Low,957
